point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,water_mole_fraction_vapor,value_as_printed,unit_as_printed
CO2_hou2013jsf73water_co2_059,CO2,373,7.09,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.02102,0.02102,y_H2O mole fraction
CO2_hou2013jsf73water_co2_060,CO2,373,10.24,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.01747,0.01747,y_H2O mole fraction
CO2_hou2013jsf73water_co2_061,CO2,373,13.35,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.01675,0.01675,y_H2O mole fraction
CO2_hou2013jsf73water_co2_062,CO2,373,17.07,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.01712,0.01712,y_H2O mole fraction
CO2_hou2013jsf73water_co2_063,CO2,423,1.43,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.3464,0.3464,y_H2O mole fraction
CO2_hou2013jsf73water_co2_064,CO2,423,2.99,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.18927,0.18927,y_H2O mole fraction
CO2_hou2013jsf73water_co2_065,CO2,423,7.2,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.09452,0.09452,y_H2O mole fraction
CO2_hou2013jsf73water_co2_066,CO2,423,10.01,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.07499,0.07499,y_H2O mole fraction
CO2_hou2013jsf73water_co2_067,CO2,423,13.42,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.06368,0.06368,y_H2O mole fraction
CO2_hou2013jsf73water_co2_068,CO2,423,17.35,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.05661,0.05661,y_H2O mole fraction
CO2_hou2013jsf73water_co2_069,CO2,448,1.33,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.70431,0.70431,y_H2O mole fraction
CO2_hou2013jsf73water_co2_070,CO2,448,3.66,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.29,0.29,y_H2O mole fraction
CO2_hou2013jsf73water_co2_071,CO2,448,7.57,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.15731,0.15731,y_H2O mole fraction
CO2_hou2013jsf73water_co2_072,CO2,448,10.5,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.11921,0.11921,y_H2O mole fraction
CO2_hou2013jsf73water_co2_073,CO2,448,13.44,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.10667,0.10667,y_H2O mole fraction
CO2_hou2013jsf73water_co2_074,CO2,448,17.46,total,,,,,,,,,,hou2013jsf73water_co2,"Hou et al. (2013, JSF 73)",chromatography,from_compilation,0.10175,0.10175,y_H2O mole fraction
CO2_jacksonbowmanfulton1995_co2_001,CO2,323.15,34.48,total,,,,,,,,,,jacksonbowmanfulton1995_co2,"Jackson, Bowman & Fulton (1995)",other,,0.0075,0.75,"mol% H2O in CO2-rich (near-critical/supercritical) phase, measured by near-IR"
CO2_jacksonbowmanfulton1995_co2_002,CO2,348.15,34.48,total,,,,,,,,,,jacksonbowmanfulton1995_co2,"Jackson, Bowman & Fulton (1995)",other,,0.0133,1.33,"mol% H2O in CO2-rich (near-critical/supercritical) phase, measured by near-IR"
CO2_jooss2025_co2_001,CO2,308.14,1,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00636,0.636%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_002,CO2,308.14,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00345,0.345%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_003,CO2,308.13,4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0022,0.220%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_004,CO2,308.13,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00205,0.205%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_005,CO2,308.13,7,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00209,0.209%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_006,CO2,308.15,8,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00291,0.291%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_007,CO2,308.13,9,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0038,0.380%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_008,CO2,308.13,19,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00467,0.467%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_009,CO2,308.15,30,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00492,0.492%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_010,CO2,323.15,1,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01363,1.363%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_011,CO2,323.33,3.5,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00468,0.468%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_012,CO2,323.34,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00348,0.348%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_013,CO2,323.34,7.3,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00345,0.345%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_014,CO2,323.34,7.8,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00333,0.333%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_015,CO2,323.34,8.4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00347,0.347%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_016,CO2,323.35,12,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00527,0.527%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_017,CO2,323.34,17.5,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00637,0.637%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_018,CO2,323.16,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00724,0.724%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_019,CO2,338.15,1,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02622,2.622%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_020,CO2,338.15,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01399,1.399%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_021,CO2,338.15,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00644,0.644%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_022,CO2,338.15,9,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00579,0.579%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_023,CO2,338.16,11,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00615,0.615%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_024,CO2,338.15,17,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00833,0.833%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_025,CO2,338.14,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00968,0.968%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_026,CO2,338.14,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01028,1.028%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_027,CO2,338.14,52,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01048,1.048%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_028,CO2,358.16,1,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.06055,6.055%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_029,CO2,358.16,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03178,3.178%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_030,CO2,358.15,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01358,1.358%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_031,CO2,358.16,10,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01115,1.115%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_032,CO2,358.16,14,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01141,1.141%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_033,CO2,358.16,19,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01297,1.297%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_034,CO2,358.16,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0146,1.460%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_035,CO2,358.17,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0157,1.570%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_036,CO2,358.16,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01653,1.653%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_037,CO2,368.17,1,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.08852,8.852%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_038,CO2,368.17,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.04633,4.633%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_039,CO2,368.17,4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02552,2.552%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_040,CO2,368.17,10,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01486,1.486%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_041,CO2,368.17,13,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01436,1.436%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_042,CO2,368.17,18,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01541,1.541%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_043,CO2,368.18,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01686,1.686%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_044,CO2,368.2,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01922,1.922%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_045,CO2,368.2,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02049,2.049%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_046,CO2,393.17,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.10842,10.842%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_047,CO2,393.16,4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.05873,5.873%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_048,CO2,393.15,8,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03551,3.551%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_049,CO2,393.17,11,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0301,3.010%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_050,CO2,393.16,16,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0273,2.730%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_051,CO2,393.16,22,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02791,2.791%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_052,CO2,393.16,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02908,2.908%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_053,CO2,393.21,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03115,3.115%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_054,CO2,393.22,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03347,3.347%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_055,CO2,323.15,1,partial_CO2,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01262,1.262%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_056,CO2,323.16,2.8,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00495,0.495%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_057,CO2,323.16,3.5,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00424,0.424%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_058,CO2,323.15,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00308,0.308%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_059,CO2,323.16,7.3,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00291,0.291%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_060,CO2,323.16,8.4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00305,0.305%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_061,CO2,323.16,12,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0046,0.460%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_062,CO2,323.16,17.5,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00536,0.536%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_063,CO2,323.15,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00634,0.634%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_064,CO2,358.14,1,partial_CO2,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.05822,5.822%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_065,CO2,358.14,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03068,3.068%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_066,CO2,358.13,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01298,1.298%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_067,CO2,358.14,10,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01043,1.043%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_068,CO2,358.14,14,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0107,1.070%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_069,CO2,358.14,19,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01217,1.217%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_070,CO2,358.14,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0136,1.360%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_071,CO2,358.14,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01477,1.477%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_072,CO2,358.15,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01576,1.576%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_073,CO2,358.2,1,partial_CO2,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.05479,5.479%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_074,CO2,358.2,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02857,2.857%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_075,CO2,358.12,6,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01185,1.185%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_076,CO2,358.12,10,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00952,0.952%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_077,CO2,358.12,14,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.00966,0.966%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_078,CO2,358.12,19,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01112,1.112%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_079,CO2,358.15,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01256,1.256%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_080,CO2,358.15,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.01368,1.368%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_081,CO2,358.13,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0147,1.470%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_082,CO2,393.18,2,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0986,9.860%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_083,CO2,393.18,4,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.0535,5.350%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_084,CO2,393.17,8,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.03192,3.192%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_085,CO2,393.18,11,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02696,2.696%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_086,CO2,393.17,16,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02456,2.456%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_087,CO2,393.15,21.5,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02459,2.459%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_088,CO2,393.18,27,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02606,2.606%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_089,CO2,393.18,42,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02759,2.759%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_jooss2025_co2_090,CO2,393.19,70,total,,,,,,,,,,jooss2025_co2,Jooss et al. (2025),chromatography,,0.02924,2.924%,"y_w = mole fraction H2O in CO2-rich (gas/carbonic) phase, mol%"
CO2_king1992_co2_031,CO2,293.15,7.09,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00272,2.72,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_032,CO2,298.15,7.09,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00307,3.07,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_033,CO2,288.15,7.6,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00235,2.35,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_034,CO2,293.15,7.6,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00276,2.76,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_035,CO2,298.15,7.6,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00309,3.09,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_036,CO2,293.15,8.11,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00278,2.78,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_037,CO2,298.15,9.12,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00314,3.14,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_038,CO2,308.15,9.12,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00384,3.84,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_039,CO2,288.15,10.13,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00241,2.41,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_040,CO2,293.15,10.13,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00293,2.93,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_041,CO2,298.15,10.13,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00327,3.27,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_042,CO2,308.15,10.13,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00407,4.07,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_043,CO2,313.15,10.13,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00428,4.28,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_044,CO2,298.15,11.15,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00337,3.37,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_045,CO2,308.15,11.15,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00414,4.14,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_046,CO2,313.15,11.15,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.0044,4.40,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_047,CO2,288.15,12.67,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00255,2.55,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_048,CO2,293.15,12.67,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00287,2.87,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
CO2_king1992_co2_049,CO2,298.15,12.67,total,,,,,,,,,,king1992_co2,King et al. (1992),analytical_sampling,,0.00341,3.41,"yw^c x10^3 = moles H2O per thousand moles of fluid (CO2-rich phase), as printed"
