point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
CO2_perezsalado2007_co2_004,CO2,313.1,5.437,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.011958,0.6718,0.6718,"Molality, mol/kg"
CO2_perezsalado2007_co2_005,CO2,313.1,8.738,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0154996,0.8739,0.8739,"Molality, mol/kg"
CO2_perezsalado2007_co2_006,CO2,313.15,1.427,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00379577,0.2115,0.2115,"Molality, mol/kg"
CO2_perezsalado2007_co2_007,CO2,313.15,1.536,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00402814,0.2245,0.2245,"Molality, mol/kg"
CO2_perezsalado2007_co2_008,CO2,313.15,6.94,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0139238,0.7838,0.7838,"Molality, mol/kg"
CO2_perezsalado2007_co2_009,CO2,313.2,0.5878,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00161157,0.0896,0.0896,"Molality, mol/kg"
CO2_perezsalado2007_co2_010,CO2,313.2,2.554,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00653441,0.3651,0.3651,"Molality, mol/kg"
CO2_perezsalado2007_co2_011,CO2,313.2,2.617,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00656108,0.3666,0.3666,"Molality, mol/kg"
CO2_perezsalado2007_co2_012,CO2,313.2,9.395,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0157143,0.8862,0.8862,"Molality, mol/kg"
CO2_perezsalado2007_co2_013,CO2,313.25,0.7694,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00249787,0.139,0.139,"Molality, mol/kg"
CO2_perezsalado2007_co2_014,CO2,313.25,1.833,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0054682,0.3052,0.3052,"Molality, mol/kg"
CO2_perezsalado2007_co2_015,CO2,313.25,2.641,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00775798,0.434,0.434,"Molality, mol/kg"
CO2_perezsalado2007_co2_016,CO2,313.3,9.32,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.015723,0.8867,0.8867,"Molality, mol/kg"
CO2_perezsalado2007_co2_017,CO2,313.35,4.003,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0110637,0.621,0.621,"Molality, mol/kg"
CO2_perezsalado2007_co2_018,CO2,313.6,5.854,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0145802,0.8213,0.8213,"Molality, mol/kg"
CO2_perezsalado2007_co2_019,CO2,313.6,8.567,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0180388,1.0197,1.0197,"Molality, mol/kg"
CO2_perezsalado2007_co2_020,CO2,315.8,0.7354,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00221995,0.1235,0.1235,"Molality, mol/kg"
CO2_perezsalado2007_co2_021,CO2,316.15,1.823,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00527038,0.2941,0.2941,"Molality, mol/kg"
CO2_perezsalado2007_co2_022,CO2,333.1,2.39,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00507425,0.2831,0.2831,"Molality, mol/kg"
CO2_perezsalado2007_co2_023,CO2,333.1,2.044,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00380114,0.2118,0.2118,"Molality, mol/kg"
CO2_perezsalado2007_co2_024,CO2,333.1,4.927,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00829689,0.4644,0.4644,"Molality, mol/kg"
CO2_perezsalado2007_co2_025,CO2,333.1,6.292,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00991187,0.5557,0.5557,"Molality, mol/kg"
CO2_perezsalado2007_co2_026,CO2,333.1,7.337,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0110954,0.6228,0.6228,"Molality, mol/kg"
CO2_perezsalado2007_co2_027,CO2,333.15,2.417,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00508495,0.2837,0.2837,"Molality, mol/kg"
CO2_perezsalado2007_co2_028,CO2,333.15,3.715,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00751138,0.4201,0.4201,"Molality, mol/kg"
CO2_perezsalado2007_co2_029,CO2,333.15,5.088,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0097953,0.5491,0.5491,"Molality, mol/kg"
CO2_perezsalado2007_co2_030,CO2,333.15,6.679,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0119421,0.6709,0.6709,"Molality, mol/kg"
CO2_perezsalado2007_co2_031,CO2,333.15,9.016,total,KCl,1.994,,0.000000,1.994000,1.994000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0145837,0.8215,0.8215,"Molality, mol/kg"
CO2_perezsalado2007_co2_032,CO2,333.15,3.482,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00618756,0.3456,0.3456,"Molality, mol/kg"
CO2_perezsalado2007_co2_033,CO2,333.15,9.137,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0128488,0.7225,0.7225,"Molality, mol/kg"
CO2_perezsalado2007_co2_034,CO2,353,0.4084,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000673319,0.0374,0.0374,"Molality, mol/kg"
CO2_perezsalado2007_co2_035,CO2,353,1.861,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00316962,0.1765,0.1765,"Molality, mol/kg"
CO2_perezsalado2007_co2_036,CO2,353.05,1.851,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00318036,0.1771,0.1771,"Molality, mol/kg"
CO2_perezsalado2007_co2_037,CO2,353.05,3.352,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00557332,0.3111,0.3111,"Molality, mol/kg"
CO2_perezsalado2007_co2_038,CO2,353.05,4.86,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00767816,0.4295,0.4295,"Molality, mol/kg"
CO2_perezsalado2007_co2_039,CO2,353.05,6.784,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0100531,0.5637,0.5637,"Molality, mol/kg"
CO2_perezsalado2007_co2_040,CO2,353.05,8.714,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0120793,0.6787,0.6787,"Molality, mol/kg"
CO2_perezsalado2007_co2_041,CO2,353.1,2.035,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00289924,0.1614,0.1614,"Molality, mol/kg"
CO2_perezsalado2007_co2_042,CO2,353.1,3.896,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00534524,0.2983,0.2983,"Molality, mol/kg"
CO2_perezsalado2007_co2_043,CO2,353.1,5.405,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00711017,0.3975,0.3975,"Molality, mol/kg"
CO2_perezsalado2007_co2_044,CO2,353.1,6.833,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00856435,0.4795,0.4795,"Molality, mol/kg"
CO2_perezsalado2007_co2_045,CO2,353.15,8.909,total,KCl,4.05,,0.000000,4.050000,4.050000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0104784,0.5878,0.5878,"Molality, mol/kg"
CO2_perezsalado2007_co2_046,CO2,373.05,0.6019,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000768662,0.0427,0.0427,"Molality, mol/kg"
CO2_perezsalado2007_co2_047,CO2,373.05,1.85,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00261617,0.1456,0.1456,"Molality, mol/kg"
CO2_perezsalado2007_co2_048,CO2,373.05,1.88,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00263767,0.1468,0.1468,"Molality, mol/kg"
CO2_perezsalado2007_co2_049,CO2,373.05,0.6092,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000691309,0.0384,0.0384,"Molality, mol/kg"
CO2_perezsalado2007_co2_050,CO2,373.05,1.72,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00206748,0.115,0.115,"Molality, mol/kg"
CO2_perezsalado2007_co2_051,CO2,373.05,2.633,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0031374,0.1747,0.1747,"Molality, mol/kg"
CO2_perezsalado2007_co2_052,CO2,373.05,4.508,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00515984,0.2879,0.2879,"Molality, mol/kg"
CO2_perezsalado2007_co2_053,CO2,373.05,6.653,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00716344,0.4005,0.4005,"Molality, mol/kg"
CO2_perezsalado2007_co2_054,CO2,373.05,6.755,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.007254,0.4056,0.4056,"Molality, mol/kg"
CO2_perezsalado2007_co2_055,CO2,373.05,8.156,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00840673,0.4706,0.4706,"Molality, mol/kg"
CO2_perezsalado2007_co2_056,CO2,373.05,9.031,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00905109,0.507,0.507,"Molality, mol/kg"
CO2_perezsalado2007_co2_057,CO2,373.1,3.385,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00468356,0.2612,0.2612,"Molality, mol/kg"
CO2_perezsalado2007_co2_058,CO2,373.1,4.995,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00670863,0.3749,0.3749,"Molality, mol/kg"
CO2_perezsalado2007_co2_059,CO2,373.1,7.701,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.009631,0.5398,0.5398,"Molality, mol/kg"
CO2_perezsalado2007_co2_060,CO2,373.1,8.591,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.010332,0.5795,0.5795,"Molality, mol/kg"
CO2_perezsalado2007_co2_061,CO2,393.05,9.064,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00978824,0.5487,0.5487,"Molality, mol/kg"
CO2_perezsalado2007_co2_062,CO2,393.05,0.7669,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000680515,0.0378,0.0378,"Molality, mol/kg"
CO2_perezsalado2007_co2_063,CO2,393.05,1.964,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00198494,0.1104,0.1104,"Molality, mol/kg"
CO2_perezsalado2007_co2_064,CO2,393.05,1.974,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00198674,0.1105,0.1105,"Molality, mol/kg"
CO2_perezsalado2007_co2_065,CO2,393.05,3.295,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00332534,0.1852,0.1852,"Molality, mol/kg"
CO2_perezsalado2007_co2_066,CO2,393.05,7.079,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00674062,0.3767,0.3767,"Molality, mol/kg"
CO2_perezsalado2007_co2_067,CO2,393.05,9.065,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00817108,0.4573,0.4573,"Molality, mol/kg"
CO2_perezsalado2007_co2_068,CO2,393.1,1.046,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00115345,0.0641,0.0641,"Molality, mol/kg"
CO2_perezsalado2007_co2_069,CO2,393.1,2.129,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00255344,0.1421,0.1421,"Molality, mol/kg"
CO2_perezsalado2007_co2_070,CO2,393.1,2.159,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00257136,0.1431,0.1431,"Molality, mol/kg"
CO2_perezsalado2007_co2_071,CO2,393.1,4.331,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00517054,0.2885,0.2885,"Molality, mol/kg"
CO2_perezsalado2007_co2_072,CO2,393.1,6.205,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00714568,0.3995,0.3995,"Molality, mol/kg"
CO2_perezsalado2007_co2_073,CO2,393.1,7.612,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00847758,0.4746,0.4746,"Molality, mol/kg"
CO2_perezsalado2007_co2_074,CO2,393.1,5.538,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00542722,0.3029,0.3029,"Molality, mol/kg"
CO2_perezsalado2007_co2_075,CO2,413,0.9535,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00066972,0.0372,0.0372,"Molality, mol/kg"
CO2_perezsalado2007_co2_076,CO2,413,2.453,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00213744,0.1189,0.1189,"Molality, mol/kg"
CO2_perezsalado2007_co2_077,CO2,413,3.932,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.003515,0.1958,0.1958,"Molality, mol/kg"
CO2_perezsalado2007_co2_078,CO2,413.05,0.3361,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0,0,0,"Molality, mol/kg"
CO2_perezsalado2007_co2_079,CO2,413.05,0.8632,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000662524,0.0368,0.0368,"Molality, mol/kg"
CO2_perezsalado2007_co2_080,CO2,413.05,6.511,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00681526,0.3809,0.3809,"Molality, mol/kg"
CO2_perezsalado2007_co2_081,CO2,413.05,8.17,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00837839,0.469,0.469,"Molality, mol/kg"
CO2_perezsalado2007_co2_082,CO2,413.05,3.93,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00350605,0.1953,0.1953,"Molality, mol/kg"
CO2_perezsalado2007_co2_083,CO2,413.05,6.856,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00595442,0.3325,0.3325,"Molality, mol/kg"
CO2_perezsalado2007_co2_084,CO2,413.05,8.662,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00728418,0.4073,0.4073,"Molality, mol/kg"
CO2_perezsalado2007_co2_085,CO2,413.1,2.08,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00212488,0.1182,0.1182,"Molality, mol/kg"
CO2_perezsalado2007_co2_086,CO2,413.1,2.081,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00212668,0.1183,0.1183,"Molality, mol/kg"
CO2_perezsalado2007_co2_087,CO2,413.1,3.168,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00336113,0.1872,0.1872,"Molality, mol/kg"
CO2_perezsalado2007_co2_088,CO2,413.1,5.23,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00559292,0.3122,0.3122,"Molality, mol/kg"
CO2_perezsalado2007_co2_089,CO2,413.1,0.3078,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0,0,0,"Molality, mol/kg"
CO2_perezsalado2007_co2_090,CO2,413.1,5.52,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00487448,0.2719,0.2719,"Molality, mol/kg"
CO2_perezsalado2007_co2_091,CO2,433,1.509,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000946708,0.0526,0.0526,"Molality, mol/kg"
CO2_perezsalado2007_co2_092,CO2,433,2.835,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00216794,0.1206,0.1206,"Molality, mol/kg"
CO2_perezsalado2007_co2_093,CO2,433.05,0.5725,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0,0,0,"Molality, mol/kg"
CO2_perezsalado2007_co2_094,CO2,433.05,1.072,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000601349,0.0334,0.0334,"Molality, mol/kg"
CO2_perezsalado2007_co2_095,CO2,433.05,3.137,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00295118,0.1643,0.1643,"Molality, mol/kg"
CO2_perezsalado2007_co2_096,CO2,433.05,0.5248,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0,0,0,"Molality, mol/kg"
CO2_perezsalado2007_co2_097,CO2,433.05,1.529,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.000968285,0.0538,0.0538,"Molality, mol/kg"
CO2_perezsalado2007_co2_098,CO2,433.05,4.209,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00335039,0.1866,0.1866,"Molality, mol/kg"
CO2_perezsalado2007_co2_099,CO2,433.05,5.846,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00471033,0.2627,0.2627,"Molality, mol/kg"
CO2_perezsalado2007_co2_100,CO2,433.05,7.653,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00610927,0.3412,0.3412,"Molality, mol/kg"
CO2_perezsalado2007_co2_101,CO2,433.05,8.597,total,KCl,3.998,,0.000000,3.998000,3.998000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00677616,0.3787,0.3787,"Molality, mol/kg"
CO2_perezsalado2007_co2_102,CO2,433.1,5.488,total,KCl,1.942,,0.000000,1.942000,1.942000,0.000000,0.000000,0.000000,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00543435,0.3033,0.3033,"Molality, mol/kg"
CO2_perezsalado2007_co2_103,CO2,313.2,0.4299,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00891308,0.4992,0.4992,"Molality, mol/kg"
CO2_perezsalado2007_co2_104,CO2,313.2,1.45,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0122674,0.6894,0.6894,"Molality, mol/kg"
CO2_perezsalado2007_co2_105,CO2,313.2,2.224,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0146834,0.8272,0.8272,"Molality, mol/kg"
CO2_perezsalado2007_co2_106,CO2,313.2,3.373,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0176843,0.9993,0.9993,"Molality, mol/kg"
CO2_perezsalado2007_co2_107,CO2,313.2,5.362,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0221076,1.2549,1.2549,"Molality, mol/kg"
CO2_perezsalado2007_co2_108,CO2,313.2,8.98,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0268923,1.534,1.534,"Molality, mol/kg"
CO2_perezsalado2007_co2_109,CO2,313.25,1.029,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0111377,0.6252,0.6252,"Molality, mol/kg"
CO2_perezsalado2007_co2_110,CO2,313.75,0.329,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0303448,1.7371,1.7371,"Molality, mol/kg"
CO2_perezsalado2007_co2_111,CO2,313.75,2.043,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0348967,2.0071,2.0071,"Molality, mol/kg"
CO2_perezsalado2007_co2_112,CO2,313.75,7.7,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0433001,2.5123,2.5123,"Molality, mol/kg"
CO2_perezsalado2007_co2_113,CO2,313.85,1.914,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0345442,1.9861,1.9861,"Molality, mol/kg"
CO2_perezsalado2007_co2_114,CO2,313.85,3.33,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0371901,2.1441,2.1441,"Molality, mol/kg"
