point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,gas2,gas2_mole_fraction_feed,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
H2_tawil2024_h2_088,H2,318.15,30,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.170221,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_089,H2,323.15,30,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.440883,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_090,H2,328.15,30,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.196915,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_091,H2,318.15,27,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.104058,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_092,H2,323.15,27,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.519523,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_093,H2,328.15,27,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.085398,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_094,H2,318.15,27,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.170221,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_095,H2,323.15,27,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.440883,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_096,H2,328.15,27,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.196915,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_097,H2,318.15,24,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.104058,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_098,H2,323.15,24,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.519523,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_099,H2,328.15,24,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.085398,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_100,H2,318.15,24,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.170221,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_101,H2,323.15,24,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.440883,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_102,H2,328.15,24,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.196915,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_103,H2,318.15,21,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.104058,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_104,H2,323.15,21,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.519523,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_105,H2,328.15,21,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.085398,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_106,H2,318.15,21,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.170221,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_107,H2,323.15,21,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.440883,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_108,H2,328.15,21,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,4.196915,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_109,H2,318.15,18.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.756702,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_110,H2,323.15,18.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.57378,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_111,H2,328.15,18.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.657173,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_112,H2,318.15,18.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.457022,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_113,H2,323.15,18.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.919285,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_114,H2,328.15,18.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.681028,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_115,H2,318.15,15,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.31662,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_116,H2,323.15,15,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.113557,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_117,H2,328.15,15,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.894106,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_118,H2,318.15,15,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.119395,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_119,H2,323.15,15,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.436441,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_120,H2,328.15,15,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,3.039175,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_121,H2,318.15,12,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.738957,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_122,H2,323.15,12,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.439278,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_123,H2,328.15,12,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.376765,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_124,H2,318.15,12,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.464283,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_125,H2,323.15,12,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.733922,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_126,H2,328.15,12,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.49507,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_127,H2,318.15,9,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.072753,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_128,H2,323.15,9,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.894405,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_129,H2,328.15,9,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.847011,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_130,H2,318.15,9,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.88127,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_131,H2,323.15,9,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,2.057593,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_132,H2,328.15,9,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.773119,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_133,H2,318.15,6,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.507156,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_134,H2,323.15,6,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.353522,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_135,H2,328.15,6,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.236771,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_136,H2,318.15,6,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.410831,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_137,H2,323.15,6,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.441765,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_138,H2,328.15,6,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,1.055823,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_139,H2,318.15,3,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.767686,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_140,H2,323.15,3,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.921905,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_141,H2,328.15,3,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.582312,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_142,H2,318.15,3,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.768659,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_143,H2,323.15,3,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.881798,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_144,H2,328.15,3,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.502311,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_145,H2,318.15,1.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.486493,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_146,H2,323.15,1.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.488439,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_147,H2,328.15,1.5,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.234282,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_148,H2,318.15,1.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.437844,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_149,H2,323.15,1.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.478977,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_150,H2,328.15,1.5,total,mixed,0.399532,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.388613, Cl 0.410452, Ca 0.010919)",0.388613,0.410452,0.000000,0.010919,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0.196464,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
H2_tawil2024_h2_151,H2,318.15,0.1,total,mixed,0.383031,"NaCl+CaCl2 (per-ion mol/kg water: Na 0.259441, Cl 0.506621, Ca 0.12359)",0.259441,0.506621,0.000000,0.123590,0.000000,0.000000,tawil2024_h2,Tawil et al. (2024),synthetic_visual,,CH4,0.5,,,0,"Rsw [-] (solution gas-water ratio, dimensionless; Vg(p,T)|sc / Vw|sc; sc=15degC,1bar)"
